time_ms,power_pct,weight_g,flow_gps,pressure_bar
676906,19,0.00,0.000,9.74
677011,19,0.00,0.000,9.98
677191,19,0.00,0.000,9.81
677296,19,0.00,0.000,10.10
677416,19,0.00,0.000,9.54
677521,19,0.00,0.000,9.53
677701,19,0.00,0.000,9.47
677806,19,0.00,0.000,9.68
677911,19,0.00,0.000,9.37
678106,19,0.00,0.000,9.97
681181,20,0.00,0.000,7.93
681631,20,0.00,0.000,8.04
681826,20,0.00,0.000,3.97
681931,20,0.00,0.000,1.22
682036,20,0.00,0.000,0.95
682246,20,0.00,0.000,1.05
682426,20,0.00,0.000,1.03
682546,20,0.00,0.000,1.18
682756,20,0.00,0.000,0.00
682951,20,0.00,0.000,1.03
683131,20,0.00,0.000,0.10
683236,20,0.00,0.000,0.27
683371,20,0.00,0.000,1.55
683535,20,0.00,0.000,1.72
683641,20,0.00,0.000,1.93
683746,20,0.00,0.000,0.01
683940,20,0.00,0.000,1.17
684045,20,0.00,0.000,0.32
684151,20,0.00,0.000,1.93
684256,20,0.00,0.000,1.30
684361,20,0.00,0.000,2.07
684556,20,0.00,0.000,2.20
684661,20,0.00,0.000,4.10
684766,20,0.00,0.000,2.63
684871,20,0.00,0.000,2.00
684976,20,0.00,0.000,2.68
685171,20,0.00,0.000,9.30
685276,20,0.00,0.000,3.05
685381,20,0.00,0.000,4.49
685486,20,0.00,0.000,6.38
685591,20,0.00,0.000,3.35
685786,20,0.00,0.000,6.80
685891,20,0.00,0.000,3.84
686056,20,0.00,0.000,4.21
686191,20,0.00,0.000,4.47
686296,20,0.00,0.000,5.75
686460,20,0.00,0.000,6.84
686566,20,0.00,0.000,5.25
686761,20,0.00,0.000,5.64
686866,20,0.00,0.000,5.92
686971,20,0.00,0.000,5.41
687166,20,0.00,0.000,7.07
687271,20,0.00,0.000,9.82
687466,20,0.00,0.000,7.48
687571,20,0.00,0.000,7.77
687676,20,0.00,0.000,8.31
687871,20,0.00,0.000,8.64
687976,20,0.00,0.000,8.90
688186,20,0.00,0.000,11.17
688291,20,0.00,0.000,9.59
688501,20,0.00,0.000,9.54
688696,20,0.00,0.000,13.11
688906,20,0.00,0.000,9.68
689116,20,0.00,0.000,9.85
689296,20,0.00,0.000,9.69
689401,20,0.00,0.000,9.97
689581,20,0.00,0.000,9.84
689686,20,0.00,0.000,10.22
689806,20,0.00,0.000,9.66
689986,20,0.00,0.000,9.96
690091,20,0.00,0.000,9.58
690196,20,0.00,0.000,9.80
690301,20,0.00,0.000,9.86
690496,20,0.00,0.000,10.25
690706,20,0.00,0.000,9.92
690811,20,0.00,0.000,13.21
690916,20,0.00,0.000,9.80
691110,20,0.00,0.000,9.69
691216,20,0.00,0.000,9.74
691321,20,0.00,0.000,10.81
691426,20,0.00,0.000,9.65
691530,20,0.00,0.000,9.93
691726,20,0.00,0.000,9.89
691831,20,0.00,0.000,10.79
691936,20,0.00,0.000,12.45
692131,20,0.00,0.000,13.28
692236,20,0.00,0.000,8.69
692401,20,0.00,0.000,10.10
692506,20,0.00,0.000,9.90
692641,20,0.00,0.000,9.94
692836,20,0.00,0.000,9.74
692941,20,0.00,0.000,9.97
693106,20,0.00,0.000,10.08
696182,21,0.00,0.000,7.19
696541,21,0.00,0.000,7.19
696646,21,0.00,0.000,7.18
696751,21,0.00,0.000,7.18
696856,21,0.00,0.000,3.73
697051,21,0.00,0.000,1.10
697156,21,0.00,0.000,1.05
697261,21,0.00,0.000,0.98
697366,21,0.00,0.000,1.05
697561,21,0.00,0.000,1.13
697665,21,0.00,0.000,0.79
697771,21,0.00,0.000,3.27
697876,21,0.00,0.000,1.26
698071,21,0.00,0.000,1.27
698176,21,0.00,0.000,1.43
698281,21,0.00,0.000,0.95
698446,21,0.00,0.000,1.27
698551,21,0.00,0.000,2.30
698776,21,0.00,0.000,1.21
698956,21,0.00,0.000,1.64
699151,21,0.00,0.000,1.74
699256,21,0.00,0.000,1.76
699451,21,0.00,0.000,1.92
699556,21,0.00,0.000,2.17
699661,21,0.00,0.000,3.95
699856,21,0.00,0.000,3.19
699961,21,0.00,0.000,2.25
700156,21,0.00,0.000,1.46
700261,21,0.00,0.000,2.54
700366,21,0.00,0.000,2.48
700561,21,0.00,0.000,2.97
700666,21,0.00,0.000,1.66
700771,21,0.00,0.000,3.13
700966,21,0.00,0.000,2.01
701086,21,0.00,0.000,0.99
701281,21,0.00,0.000,1.16
701386,21,0.00,0.000,1.60
701565,21,0.00,0.000,4.38
701685,21,0.00,0.000,4.70
701790,21,0.00,0.000,5.13
701971,21,0.00,0.000,5.40
702076,21,0.00,0.000,2.57
702181,21,0.00,0.000,5.78
702376,21,0.00,0.000,4.59
702481,21,0.00,0.000,6.60
702586,21,0.00,0.000,6.96
702690,21,0.00,0.000,4.86
702886,21,0.00,0.000,8.15
702991,21,0.00,0.000,7.81
703096,21,0.00,0.000,8.34
703201,21,0.00,0.000,7.96
703306,21,0.00,0.000,8.71
703501,21,0.00,0.000,6.96
703606,21,0.00,0.000,9.25
703711,21,0.00,0.000,9.51
703816,21,0.00,0.000,9.36
704011,21,0.00,0.000,9.36
704116,21,0.00,0.000,9.54
704221,21,0.00,0.000,9.61
704386,21,0.00,0.000,9.61
704490,21,0.00,0.000,9.74
704686,21,0.00,0.000,9.63
704791,21,0.00,0.000,9.38
704896,21,0.00,0.000,9.59
705091,21,0.00,0.000,10.05
705196,21,0.00,0.000,9.67
705391,21,0.00,0.000,9.62
705496,21,0.00,0.000,9.70
705601,21,0.00,0.000,10.82
705796,21,0.00,0.000,10.06
705901,21,0.00,0.000,9.61
706096,21,0.00,0.000,9.08
706201,21,0.00,0.000,9.74
706306,21,0.00,0.000,10.12
706501,21,0.00,0.000,9.79
706606,21,0.00,0.000,9.91
706816,21,0.00,0.000,9.79
707011,21,0.00,0.000,9.82
707116,21,0.00,0.000,10.13
707326,21,0.00,0.000,9.82
707506,21,0.00,0.000,9.80
707626,21,0.00,0.000,10.25
707731,21,0.00,0.000,9.66
707910,21,0.00,0.000,10.15
708016,21,0.00,0.000,9.77
711183,22,0.00,0.000,6.84
711541,22,0.00,0.000,6.83
711735,22,0.00,0.000,6.82
711841,22,0.00,0.000,2.18
711946,22,0.00,0.000,1.78
712141,22,0.00,0.000,0.87
712246,22,0.00,0.000,0.98
712351,22,0.00,0.000,0.91
712546,22,0.00,0.000,0.83
712651,22,0.00,0.000,0.99
712846,22,0.00,0.000,1.09
712951,22,0.00,0.000,1.11
713071,22,0.00,0.000,1.10
713251,22,0.00,0.000,1.49
713371,22,0.00,0.000,0.00
713581,22,0.00,0.000,1.55
713746,22,0.00,0.000,1.39
713851,22,0.00,0.000,1.51
713956,22,0.00,0.000,0.00
714076,22,0.00,0.000,1.37
714256,22,0.00,0.000,0.00
714361,22,0.00,0.000,1.48
714466,22,0.00,0.000,1.22
714571,22,0.00,0.000,1.65
714766,22,0.00,0.000,1.48
714871,22,0.00,0.000,1.89
714976,22,0.00,0.000,2.47
715081,22,0.00,0.000,0.02
715185,22,0.00,0.000,2.04
715381,22,0.00,0.000,2.15
715485,22,0.00,0.000,2.27
715591,22,0.00,0.000,1.58
715696,22,0.00,0.000,2.46
715891,22,0.00,0.000,0.31
715996,22,0.00,0.000,2.77
716101,22,0.00,0.000,3.29
716206,22,0.00,0.000,0.61
716401,22,0.00,0.000,4.94
716506,22,0.00,0.000,3.44
716671,22,0.00,0.000,3.67
716776,22,0.00,0.000,3.55
