[PROFILE] Starting profiling sequence...
[PROFILE] Press button to start first test at 30%
[PROFILE] Recording started at 10% power (287927 ms)
336406,25,31.10,0.000,3.10
336511,25,31.10,0.000,0.94
336705,25,31.10,0.000,3.13
336810,25,31.10,0.000,4.08
336916,25,31.10,0.000,4.02
337021,25,31.10,0.000,4.32
337126,25,31.10,0.000,4.19
337231,25,31.10,0.000,4.53
337336,25,31.10,0.000,4.81
337531,25,31.30,0.476,5.38
337711,25,31.30,0.357,5.45
337816,25,31.30,0.268,5.76
337936,25,31.30,0.201,5.87
338116,25,31.50,0.428,7.72
338221,25,31.50,0.321,5.72
338326,25,31.50,0.241,6.01
338521,25,31.80,0.820,5.78
338641,25,31.70,0.407,5.93
338836,25,31.90,0.705,8.12
338941,25,32.00,0.767,5.83
339136,25,32.09,0.675,7.70
339241,25,32.30,1.007,5.83
339346,25,32.20,0.517,5.76
339451,25,32.30,0.626,5.66
339556,25,32.50,0.945,5.91
339751,25,32.59,0.719,5.89
339856,25,32.59,0.539,6.10
339960,25,32.90,1.150,7.29
340066,25,32.90,0.862,6.29
340261,25,33.00,0.775,5.87
340366,25,33.20,1.057,6.20
340531,25,33.30,0.945,6.40
340636,25,33.30,0.708,6.40
340771,25,33.59,1.068,7.95
340936,25,33.70,0.968,6.38
341041,25,33.70,0.726,6.04
341235,25,34.09,1.282,7.11
341341,25,34.20,1.221,5.86
341446,25,34.30,1.154,6.00
341641,25,34.50,1.095,6.05
341746,25,34.59,1.036,6.01
341941,25,34.80,1.050,6.10
342046,25,34.80,0.787,7.65
342151,25,34.90,0.829,5.79
342361,25,35.09,0.862,7.78
342541,25,35.30,0.992,5.98
342661,25,35.40,0.952,5.70
342856,25,35.59,0.958,8.03
343051,25,35.80,1.006,5.70
343171,25,35.90,0.963,5.45
343366,25,36.00,0.752,7.66
343471,25,36.09,0.779,5.45
343650,25,36.30,0.877,7.65
343771,25,36.40,0.865,5.68
343876,25,36.50,0.886,6.17
344056,25,36.59,0.790,5.71
344161,25,36.70,0.854,7.93
344266,25,36.80,0.879,5.48
344461,25,37.00,0.941,6.84
